forecast_origin_date,forecast_date,store_id,product_id,forecast_units_sold,lower_bound,upper_bound,actual_units_sold,forecast_error,status,model_version,calculated_at
2024-01-25,2024-01-27,S001,P0016,93.6,16.257022277932293,170.9429777220677,98.0,4.410500000000013,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-28,S001,P0016,94.1,16.757022277932293,171.4429777220677,56.0,-38.08999999999999,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-29,S001,P0016,88.6,11.257022277932293,165.9429777220677,163.0,74.41550000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-30,S001,P0016,93.8,16.457022277932296,171.1429777220677,78.0,-15.816999999999979,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-31,S001,P0016,89.9,12.557022277932305,167.2429777220677,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-02-01,S001,P0016,104.7,27.357022277932302,182.0429777220677,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-27,S001,P0016,94.8,16.714777431118108,172.8852225688819,98.0,3.2365769230769104,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-28,S001,P0016,95.3,17.214777431118108,173.3852225688819,56.0,-39.26392307692305,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-29,S001,P0016,89.8,11.714777431118108,167.8852225688819,163.0,73.24157692307693,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-30,S001,P0016,95.0,16.91477743111811,173.08522256888187,78.0,-16.99092307692308,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-31,S001,P0016,91.0,12.914777431118111,169.08522256888187,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-02-01,S001,P0016,107.1,29.014777431118105,185.1852225688819,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-02-02,S001,P0016,90.8,12.714777431118108,168.8852225688819,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-28,S001,P0016,92.5,15.094984728182965,169.90501527181704,56.0,-36.4715800382653,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-29,S001,P0016,87.0,9.594984728182965,164.40501527181704,163.0,75.97747130102042,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-30,S001,P0016,92.2,14.794984728182968,169.60501527181702,78.0,-14.201379145408168,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-31,S001,P0016,88.3,10.894984728182962,165.70501527181705,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-02-01,S001,P0016,102.8,25.394984728182962,180.20501527181705,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-02-02,S001,P0016,86.7,9.294984728182968,164.10501527181702,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-02-03,S001,P0016,94.0,16.594984728182965,171.40501527181704,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-01-29,S001,P0016,89.8,12.341672664190313,167.25832733580967,163.0,73.2305,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-01-30,S001,P0016,95.0,17.541672664190315,172.45832733580968,78.0,-17.00200000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-01-31,S001,P0016,91.0,13.541672664190315,168.45832733580968,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-01,S001,P0016,106.4,28.94167266419032,183.8583273358097,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-02,S001,P0016,90.2,12.741672664190318,167.6583273358097,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-03,S001,P0016,97.5,20.041672664190315,174.95832733580968,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-04,S001,P0016,96.5,19.041672664190315,173.95832733580968,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-01-30,S001,P0016,92.0,13.146908495814785,170.85309150418522,78.0,-14.045423191090038,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-01-31,S001,P0016,88.3,9.446908495814782,167.15309150418523,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-01,S001,P0016,104.9,26.04690849581479,183.75309150418522,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-02,S001,P0016,89.7,10.846908495814787,168.5530915041852,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-03,S001,P0016,96.6,17.74690849581478,175.4530915041852,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-04,S001,P0016,95.6,16.74690849581478,174.4530915041852,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-05,S001,P0016,92.7,13.846908495814787,171.5530915041852,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-01-31,S001,P0016,82.4,2.0582138383394835,162.7417861616605,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-01,S001,P0016,97.2,16.85821383833948,177.54178616166053,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-02,S001,P0016,83.1,2.758213838339472,163.4417861616605,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-03,S001,P0016,89.5,9.158213838339478,169.84178616166054,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-04,S001,P0016,88.6,8.258213838339472,168.9417861616605,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-05,S001,P0016,86.0,5.658213838339478,166.34178616166054,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-06,S001,P0016,93.3,12.958213838339475,173.64178616166052,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2023-12-29,S001,P0017,57.5,55.54,59.46,49.0,-8.461396637946613,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2023-12-30,S001,P0017,58.5,56.54,60.46,27.0,-31.51538229800566,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2023-12-31,S001,P0017,56.7,54.74,58.660000000000004,18.0,-38.686407182020844,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2024-01-01,S001,P0017,54.4,52.44,56.36,38.0,-16.41801530397059,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2024-01-02,S001,P0017,59.7,57.74,61.660000000000004,14.0,-45.687943604265826,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2024-01-03,S001,P0017,57.0,55.04,58.96,23.0,-33.99098029764414,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2024-01-04,S001,P0017,57.4,55.44,59.36,32.0,-25.424974392962582,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2023-12-30,S001,P0017,52.6,13.162146329011584,92.03785367098843,27.0,-25.63585923956765,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2023-12-31,S001,P0017,51.0,11.562146329011583,90.43785367098842,18.0,-33.046425034681235,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2024-01-01,S001,P0017,48.2,8.762146329011586,87.63785367098842,38.0,-10.230515583858917,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2024-01-02,S001,P0017,52.8,13.36214632901158,92.23785367098841,14.0,-38.81024125895536,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2024-01-03,S001,P0017,50.5,11.062146329011583,89.93785367098842,23.0,-27.46649929581777,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2024-01-04,S001,P0017,50.8,11.36214632901158,90.23785367098841,32.0,-18.843653174943356,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-29,2024-01-05,S001,P0017,50.6,11.162146329011584,90.03785367098843,3.0,-47.574257546996506,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2023-12-31,S001,P0017,46.7,17.465599359882134,75.93440064011787,18.0,-28.653999999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2024-01-01,S001,P0017,42.0,12.765599359882131,71.23440064011787,38.0,-4.046785714285711,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2024-01-02,S001,P0017,46.2,16.965599359882134,75.43440064011787,14.0,-32.21178571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2024-01-03,S001,P0017,44.1,14.865599359882133,73.33440064011788,23.0,-21.080285714285708,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2024-01-04,S001,P0017,44.4,15.16559935988213,73.63440064011786,32.0,-12.423285714285711,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2024-01-05,S001,P0017,44.2,14.965599359882134,73.43440064011787,3.0,-41.17828571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-30,2024-01-06,S001,P0017,44.4,15.16559935988213,73.63440064011786,8.0,-36.42328571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-01,S001,P0017,39.4,14.07142112606613,64.72857887393387,38.0,-1.3647857142857163,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-02,S001,P0017,43.5,18.171421126066132,68.82857887393386,14.0,-29.52978571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-03,S001,P0017,41.4,16.07142112606613,66.72857887393387,23.0,-18.398285714285713,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-04,S001,P0017,41.7,16.371421126066135,67.02857887393387,32.0,-9.74128571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-05,S001,P0017,41.5,16.171421126066132,66.82857887393386,3.0,-38.49628571428572,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-06,S001,P0017,41.7,16.371421126066135,67.02857887393387,8.0,-33.74128571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-31,2024-01-07,S001,P0017,40.7,15.371421126066135,66.02857887393387,7.0,-33.68778571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-02,S001,P0017,37.7,9.057491132480202,66.3425088675198,14.0,-23.6575,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-03,S001,P0017,35.5,6.857491132480199,64.14250886751981,23.0,-12.525999999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-04,S001,P0017,35.9,7.257491132480197,64.5425088675198,32.0,-3.8689999999999998,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-05,S001,P0017,35.6,6.9574911324802,64.2425088675198,3.0,-32.623999999999995,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-06,S001,P0017,35.9,7.257491132480197,64.5425088675198,8.0,-27.869,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-07,S001,P0017,34.8,6.157491132480196,63.4425088675198,7.0,-27.8155,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-01,2024-01-08,S001,P0017,32.3,3.657491132480196,60.9425088675198,22.0,-10.31649999999999,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-03,S001,P0017,34.5,7.43757253871453,61.562427461285466,23.0,-11.4805,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-04,S001,P0017,34.8,7.737572538714527,61.86242746128546,32.0,-2.8234999999999957,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-05,S001,P0017,34.6,7.537572538714532,61.662427461285475,3.0,-31.5785,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-06,S001,P0017,34.8,7.737572538714527,61.86242746128546,8.0,-26.823499999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-07,S001,P0017,33.8,6.737572538714527,60.86242746128546,7.0,-26.769999999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-08,S001,P0017,31.3,4.237572538714531,58.36242746128547,22.0,-9.270999999999997,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-02,2024-01-09,S001,P0017,35.0,7.93757253871453,62.062427461285466,33.0,-2.0195000000000007,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-04,S001,P0017,33.4,8.598974874071658,58.20102512592834,32.0,-1.4464999999999932,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-05,S001,P0017,33.2,8.398974874071662,58.001025125928344,3.0,-30.201499999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-06,S001,P0017,33.4,8.598974874071658,58.20102512592834,8.0,-25.446499999999993,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-07,S001,P0017,32.4,7.598974874071658,57.20102512592834,7.0,-25.392999999999994,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-08,S001,P0017,29.9,5.098974874071658,54.70102512592834,22.0,-7.893999999999998,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-09,S001,P0017,33.6,8.79897487407166,58.40102512592834,33.0,-0.6424999999999983,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-03,2024-01-10,S001,P0017,32.5,7.698974874071659,57.30102512592834,61.0,28.46,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-05,S001,P0017,30.8,7.83864765291451,53.76135234708549,3.0,-27.804499999999997,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-06,S001,P0017,31.0,8.03864765291451,53.961352347085494,8.0,-23.049499999999995,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-07,S001,P0017,30.0,7.038647652914509,52.961352347085494,7.0,-22.995999999999995,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-08,S001,P0017,27.5,4.538647652914509,50.461352347085494,22.0,-5.497,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-09,S001,P0017,31.2,8.238647652914509,54.16135234708549,33.0,1.7545000000000073,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-10,S001,P0017,30.1,7.138647652914511,53.06135234708549,61.0,30.857000000000006,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-04,2024-01-11,S001,P0017,29.7,6.7386476529145085,52.66135234708549,77.0,47.347,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-06,S001,P0017,28.8,3.752093888521795,53.84790611147821,8.0,-20.7545,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-07,S001,P0017,27.7,2.6520938885217937,52.7479061114782,7.0,-20.701,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-08,S001,P0017,25.2,0.15209388852179373,50.2479061114782,22.0,-3.201999999999998,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-09,S001,P0017,29.0,3.9520938885217944,54.047906111478206,33.0,4.049499999999995,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-10,S001,P0017,27.8,2.752093888521795,52.84790611147821,61.0,33.151999999999994,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-11,S001,P0017,27.4,2.352093888521793,52.447906111478204,77.0,49.641999999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-12,S001,P0017,27.9,2.852093888521793,52.947906111478204,37.0,9.078499999999998,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-07,S001,P0017,25.5,0.0,54.45410414065175,7.0,-18.456999999999997,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-08,S001,P0017,23.0,0.0,51.95410414065175,22.0,-0.9579999999999984,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-09,S001,P0017,26.7,0.0,55.654104140651754,33.0,6.293500000000005,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-10,S001,P0017,25.6,0.0,54.55410414065175,61.0,35.396,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-11,S001,P0017,25.1,0.0,54.05410414065175,77.0,51.886,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-12,S001,P0017,25.7,0.0,54.654104140651754,37.0,11.322500000000002,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-13,S001,P0017,25.1,0.0,54.05410414065175,72.0,46.886,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-08,S001,P0017,21.8,0.0,64.1526927857707,22.0,0.16400000000000148,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-09,S001,P0017,25.6,0.0,67.9526927857707,33.0,7.4155000000000015,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-10,S001,P0017,24.5,0.0,66.8526927857707,61.0,36.518,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-11,S001,P0017,24.0,0.0,66.3526927857707,77.0,53.008,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-12,S001,P0017,24.6,0.0,66.9526927857707,37.0,12.444500000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-13,S001,P0017,24.0,0.0,66.3526927857707,72.0,48.008,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-14,S001,P0017,23.1,0.0,65.4526927857707,122.0,98.93900000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-09,S001,P0017,23.9,0.0,79.5842836130942,33.0,9.098500000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-10,S001,P0017,22.8,0.0,78.4842836130942,61.0,38.201,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-11,S001,P0017,22.3,0.0,77.9842836130942,77.0,54.691,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-12,S001,P0017,22.9,0.0,78.5842836130942,37.0,14.127500000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-13,S001,P0017,22.3,0.0,77.9842836130942,72.0,49.691,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-14,S001,P0017,21.4,0.0,77.0842836130942,122.0,100.622,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-15,S001,P0017,18.2,0.0,73.8842836130942,37.0,18.807000000000002,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-10,S001,P0017,24.2,0.0,78.63101125050875,61.0,36.83133333333333,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-11,S001,P0017,23.7,0.0,78.13101125050875,77.0,53.32133333333333,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-12,S001,P0017,24.2,0.0,78.63101125050875,37.0,12.757833333333334,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-13,S001,P0017,23.7,0.0,78.13101125050875,72.0,48.32133333333333,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-14,S001,P0017,22.7,0.0,77.13101125050875,122.0,99.25233333333334,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-15,S001,P0017,19.6,0.0,74.03101125050875,37.0,17.437333333333335,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-16,S001,P0017,24.3,0.0,78.73101125050876,113.0,88.68433333333334,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-11,S001,P0017,25.9,0.0,84.8505094789014,77.0,51.0685,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-12,S001,P0017,26.5,0.0,85.45050947890141,37.0,10.505000000000003,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-13,S001,P0017,25.9,0.0,84.8505094789014,72.0,46.0685,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-14,S001,P0017,25.0,0.0,83.95050947890141,122.0,96.99950000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-15,S001,P0017,21.8,0.0,80.7505094789014,37.0,15.184500000000007,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-16,S001,P0017,26.6,0.0,85.5505094789014,113.0,86.4315,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-17,S001,P0017,25.8,0.0,84.7505094789014,60.0,34.1665,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-12,S001,P0017,26.6,0.0,102.35784417480929,37.0,10.385545454545458,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-13,S001,P0017,26.1,0.0,101.85784417480929,72.0,45.949045454545455,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-14,S001,P0017,25.1,0.0,100.85784417480929,122.0,96.88004545454545,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-15,S001,P0017,21.9,0.0,97.6578441748093,37.0,15.065045454545455,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-16,S001,P0017,26.7,0.0,102.4578441748093,113.0,86.31204545454545,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-17,S001,P0017,26.0,0.0,101.75784417480929,60.0,34.047045454545454,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-18,S001,P0017,26.2,0.0,101.9578441748093,61.0,34.75304545454546,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-13,S001,P0017,29.6,0.0,102.88241336268754,72.0,42.41460238235047,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-14,S001,P0017,28.6,0.0,101.88241336268754,122.0,93.44883608757655,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-15,S001,P0017,25.0,0.0,98.28241336268755,37.0,11.987004026507844,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-16,S001,P0017,30.3,0.0,103.58241336268755,113.0,82.70696879456422,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-17,S001,P0017,29.5,0.0,102.78241336268755,60.0,30.523469088163743,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-18,S001,P0017,29.8,0.0,103.08241336268755,61.0,31.196868970723934,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-19,S001,P0017,30.1,0.0,103.38241336268754,120.0,89.92470220619076,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-14,S001,P0017,39.1,0.0,116.80504865648413,122.0,82.91878121878122,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-15,S001,P0017,34.3,0.0,112.00504865648412,37.0,2.73696303696304,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-16,S001,P0017,41.5,0.0,119.20504865648412,113.0,71.54675324675324,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-17,S001,P0017,40.3,0.0,118.00504865648412,60.0,19.65864135864136,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-18,S001,P0017,40.8,0.0,118.50504865648412,61.0,20.21388611388612,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-19,S001,P0017,41.2,0.0,118.90504865648413,120.0,78.84325674325675,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-20,S001,P0017,42.6,0.0,120.30504865648413,66.0,23.43486513486514,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-15,S001,P0017,35.8,0.0,111.29622692696589,37.0,1.209106174115206,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-16,S001,P0017,43.5,0.0,118.99622692696589,113.0,69.5087445104624,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-17,S001,P0017,42.3,0.0,117.79622692696589,60.0,17.699522087315927,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-18,S001,P0017,42.8,0.0,118.29622692696589,61.0,18.223211056574527,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-19,S001,P0017,43.2,0.0,118.69622692696589,120.0,76.82628519762335,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-20,S001,P0017,44.7,0.0,120.19622692696589,66.0,21.317966933608872,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-21,S001,P0017,39.4,0.0,114.89622692696588,100.0,60.557388271764395,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-16,S001,P0017,51.5,0.0,124.87039201845802,113.0,61.456,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-17,S001,P0017,50.2,0.0,123.57039201845802,60.0,9.821000000000005,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-18,S001,P0017,50.7,0.0,124.07039201845802,61.0,10.275000000000006,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-19,S001,P0017,51.2,0.0,124.57039201845802,120.0,68.82,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-20,S001,P0017,52.9,0.0,126.27039201845801,66.0,13.091000000000008,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-21,S001,P0017,46.9,0.0,120.27039201845801,100.0,53.097,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-22,S001,P0017,45.5,0.0,118.87039201845802,64.0,18.5075,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-17,S001,P0017,51.2,0.0,127.06550466927798,60.0,8.80075,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-18,S001,P0017,51.7,0.0,127.56550466927798,61.0,9.254750000000008,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-19,S001,P0017,52.2,0.0,128.06550466927797,120.0,67.79975000000002,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-20,S001,P0017,53.9,0.0,129.765504669278,66.0,12.070750000000004,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-21,S001,P0017,47.9,0.0,123.76550466927799,100.0,52.076750000000004,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-22,S001,P0017,46.5,0.0,122.36550466927798,64.0,17.48725000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-23,S001,P0017,51.1,0.0,126.96550466927798,182.0,130.93725,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-18,S001,P0017,52.6,0.0,126.54596574495102,61.0,8.408000000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
